user_address,ui_pay_amount,P,LV aidrop,LV total,player total 0.04%,revenues,,,,,,,,,,,,,
0xbd4aB1D218cf051E856CAAA275E232DaC1B11F56,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBDb58543171EaC219fd2E5b01891349983F5c2B0,100,0.0007%,2,,,,,,,,,,,,,,,,
0xbDE80B26B94FFf733368e9c9740eA6534F827318,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBeA92b4f5F9981Ac40F42D6350a132e97f79f796,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBf6554783Aed99b39A27e60FC456A983DbEAaC8B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBFb1C8747F688c21cea3C8EaB97F3d3F937E3C0b,100,0.0007%,2,,,,,,,,,,,,,,,,
0xBfc40C5738e5336971AB0B5310a9c1A934b7021B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC00F27E9E1FA920A0f9164036816284f48e639fe,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc011B4fED19c81EBc307563ff9ef8c993D62e360,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc0368fD45F6715dfeA39Df70Be3cF72Eb0981C35,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC090BE3895a9c629c2a85dacf92F8eA3d6f5DE6a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC0ACeE1b172fc2C1b88e9ab41141d44c9952C19a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC0c068232b8eb356DFDf7867D84cEb5f7B08B7a5,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC0eD7B8FAa49f0c67674D8013B061bc5b83C0f9e,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC136dA139984F88b43356c333dDA968507cC097B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC1419F1ECF0f9E33555a0c8bECE633F5a614548A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc14C62AF68CF0441DC82EBDc46a28bD182214866,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC182f2B5DFE746f1346cCCdE7b516Bebe85E0954,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC1cadee9fd3A64c1eA0118d9510418F7E1Bf9F6D,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC1d7679A62e6D296aC1Fcc883F380cd86acCea3B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc2733d7530562Ae835C4339Cccb47c337579aD94,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc29AF19Ce8Dc8A07BDc83A5517711A060107aa3f,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc2d5CfCF41d971d0c99715D3A0c38C6E0Ce4Ed53,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC3E04C2Fe75eE76D5b26E39e18318258D261A007,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC40f9899E843DfEa3D8A551583Ec1F267Cc7A210,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC43728Cd50b7f56a718E2CAEE61920DD2bfF9295,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc55F08F677B088E76a9F0AC7892Bfd90E964E3CF,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC6B960107eA39DF2A95A30f1F7837ca528716c2a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc6c827D294A8102C2feE976D340bD454758073c4,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc71A3ce69289A06c1A21f628f8D0D7D034EEc3f5,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC77B2E2E4CFa6c5a6D3351A5cA96222830522601,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC84839229a27b288c94323141A69Ea5b5560de7c,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC8683a06b5696e9a8694e7B6b559d2e5015BF872,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc883C7a36248a2B3023CaBF6e4f87Ba238129862,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC89dd6ba454A46dE7D884Aa01fcba767a7d06aE8,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC8Da90607126fDFC1FeaBb3B2A52A2e9206916FD,100,0.0007%,2,,,,,,,,,,,,,,,,
0xc975201e3abb9102ba4898b6D28Cd2BbdaA2B5cB,100,0.0007%,2,,,,,,,,,,,,,,,,
0xC9d96bfF7e1238b789bBE40D7C27EDeec7c9e12A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcA1fE71125523b6F3e52073F64CC54809B427F03,100,0.0007%,2,,,,,,,,,,,,,,,,
0xca67ce50A6A7438d5d6f3dB9E4215Cf6D4f6198B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcb0DA1277F5d959eF2520ce0C16bE7761fe9409b,100,0.0007%,2,,,,,,,,,,,,,,,,
0xCB6e4964789f9E3f658a8778e4164bAF30690a4B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcB90ba748281C30F1e4B28923D2C4bB3DD14cD3c,100,0.0007%,2,,,,,,,,,,,,,,,,
0xCBdbE2ACf072eE4854f6dAA641c06bFe35cc2164,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcC1c23D32ba13756679Ba813B8A80Af841A2e41c,100,0.0007%,2,,,,,,,,,,,,,,,,
0xCCe1DE2d71256f950d64B95eB1a4D95a09dD8190,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcd0b67a61E5e8F4616c19e421e929813B6D947df,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcd71315c21bab6eCe689c387fFB074696f2ec5a7,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcdDe67564a66f4679643eD1AeA2DB422b0dd81BA,100,0.0007%,2,,,,,,,,,,,,,,,,
0xce49C951b765cEC5dbF3F071a34DC60E2CB665c7,100,0.0007%,2,,,,,,,,,,,,,,,,
0xce579e3411D74E84236D3a625D753b5BB1664e55,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcE8693889d40a6F945af08747aecF71CE8DC559C,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcf25075421854520EF4BC63cE15Dc378b2fAA301,100,0.0007%,2,,,,,,,,,,,,,,,,
0xCF5e4DbdC619ce1E6BC3002090D593A5038176B8,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcf651dA562FAC889Cb290Bb8B156cC3212A5E101,100,0.0007%,2,,,,,,,,,,,,,,,,
0xCFd0394c4e015a249bCBfC543F999187119E5385,100,0.0007%,2,,,,,,,,,,,,,,,,
0xCfDf9D9346BF565AF073FBfE67483E9126BBaBC1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcfe8752fd8a882077A06D504864C95C8070F9E55,100,0.0007%,2,,,,,,,,,,,,,,,,
0xcFeF3dE5Bd33EF5081A31Dd962C6e8b9052b10a3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xCFF8d1BF0431f21b341632C57f106f378b4D890b,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd026B2109c2341E2d3445e0A6D6b41A022F318f3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd0b8A227dB76ed4BDB6A87038081805A7606D54a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd0fE9b01eDE5f3E0ab59031acC19e1647C4aCF7A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd1E9c61CE3F77a30D9b83C11e56c13FD312FA636,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd22D2C7F44E6C90aA8451A439445F3DCF221F8eE,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD296B0f0e8b47467012eEC58522BAB0283341D99,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd2C6EB6953d59ea7083C900a0C503E3F0d51B19f,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD30461Ef61512604a6938EA6Ab127DE9498ec1D3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD30684b4CDb9443f63054276f6cEF145612FF531,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd30ba0B5A73aB05099C2436774964d1930846178,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD382eA2871887Ecfd5460c413782b2F8568E195F,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd3B41E32aBaD4e507396A39747EecF8b22010190,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD411aF1A925a680804c5D892d2B458d3Df0014a6,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD43eb3e2A19a274131F73Cf5FA139cBB3cD37e06,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD48aCeB5D665B5aCaad0F12a6C07Acaf32897fB1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd601eCDf2F35bE76A5eF69718A1DcFC83E720f54,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD64B7a1dD21167C32CBd7ED93edB5C0F1a6e0CcB,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD7125A645c9f76dd91e4F9d0712fA9aA9DCe1b6D,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd76ED15889D64F3319e3514D14B95f65CBbDbF35,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD7c2c26fA172B456c9bb311Afa7418341C2D00FF,100,0.0007%,2,,,,,,,,,,,,,,,,
0xd7c3F2749906243Cae324d8602426655C6eeDDc3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD974A722e6Aa23892e628b5c0D09cac0A49a93d2,100,0.0007%,2,,,,,,,,,,,,,,,,
0xD9EEd0fCd5bFe92880ee366cD3CBec7474e9231B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDA08CC06d6032115344D9557810529D1177f528E,100,0.0007%,2,,,,,,,,,,,,,,,,
0xda0b595A8C828b831aa88755696eF78986f6eDb9,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdaA09bA94139370ED788435d6c4071961621E3e9,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDb4CA395Eb73b04fF58DA29de13ff0e65f66C2e9,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdb69C6E09646BD4572892fB5a1F596e5B5099D19,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDb79AD87525a9fBe0E82348547EAf8790cC7c80a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdBaF3ADb73F262bb81f7F6022fCacABe5EBAF2b0,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdBdC2bf469830009C45A5779fCDbDC60C351c355,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdbDd37c697fB9a8f561583BDc081EACC4b1b656e,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDc1fEfd3b5aeA2D82734F49Ae8e511b5bEf3bB73,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdc936ae3515AD53bae11A58Fab74D246D98020EB,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDc9A15D4750E7885caA109571a9f2C499bD186E1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdce8083d4093DA7693d2Ca33DbDadB64d7045c3D,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDcf4Ab1650f02544821f1069e38fa85ee2e6A8Fd,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdD2C6A0278945416d1c1083610F8Ec6B09F33849,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDD9fA5E4f31781e073A6AFed56666bd82a4Df3F5,100,0.0007%,2,,,,,,,,,,,,,,,,
0xddb47057E44621f30495Af8134bABe687A8B6C58,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDE1fD9De5B6b9735a14C6F1Ed05664cD0855590D,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDe51d26c6bcFD595FEFF555c2BE695b99350a02a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdE5700dc1dF19fB63f85E85e9844E1853B91C91C,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDef4C328B541316f9945D299fA391F89A58038D2,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdf389f70bf9fFa3557B3a6855EF974EFC84A0754,100,0.0007%,2,,,,,,,,,,,,,,,,
0xDf700E1AD7D3588594805c4B9f31E835246CBa55,100,0.0007%,2,,,,,,,,,,,,,,,,
0xdFb1C59066787975C9BB9c8c073821Ed07EbFd86,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE06088c9Ec1C68fa3F74e964CE9E7EBfa5d696BF,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe08d791f91399d08f538475c29811F7911726705,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe1314aAB9DA3115cEA898214aa57bd26dE672e73,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE135e5F2B5A2a34e3633788Ba9bFa0943931c84d,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE1AEc19Ae4cae464eC3FFeD6fe4477228Ca16b87,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE1F7280de84B84F91be3830Ca437Ee6FC548BB7A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE21e31587f1d249eD2C4582437C0d8f42DF15e28,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE256E1549CBf06247b5014bb73c1A1a3C68151E1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE25F66347542a74bb01efA38F872867b0Cf949b7,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe290038d325dfcb430CF5dC84ca9165fcF1b97c3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE2AE1E8af71493da31C554133fED3082ddBb652a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE2ff913A25bb7bD59eeF48B478BA1a540E14BdDf,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe38b23Ba91c1e68a47fb48CB1d2d31a0061B63Ec,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE3dB0F4fe89EE20D54F6Ae98f238755D2B253291,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE409327DaE70d7cAbFb67e155bD5daf9A8806595,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE46DD62eCB9B9BD5FfC545E8826Fc5fF18Eab8f2,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE5104276099f84f3008C6B51657a9a750CC10Fc1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE571315c10408949265323C8190A0723e728ef1C,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe5d550C6611F80c2a6017545Bcae7EFB52b71B2E,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE6D0E8cC99E75467e9454D50627970F847E571d7,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe6f7ba2F57A66038615DbE8421E64531256afE24,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe7F697e5474F632CEA9197581Aa0025dA1e41044,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe7f7AABD75AAdd99B9282e38700cC4AE534e58FE,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE8047aCD55E91d2d08B6f84207219758516F023F,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE85d9f015059d84be85f63e648Cf8Cd24C90f45F,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe85e55D67eaAE41Ae8C2912687e9619F42f636f3,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE8818B0727178bbFA5b2B88A4fE9198677B444b6,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe8a37d974d5334F6aF339d9b6D471e8DBb0e92E4,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe8f7a4cfcF7fdbdC216414B6Baf2aAa8bf6283FA,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe8Fd9718Eff1b9e7d805906640609eAa9678bd71,100,0.0007%,2,,,,,,,,,,,,,,,,
0xE903d41a094c297268Ff9191fa1bd9D98cB2551F,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe9801c0442d9eDa91760428FbfC3CFc187F601B6,100,0.0007%,2,,,,,,,,,,,,,,,,
0xe9953dB938Bf5cE7f086c502f6Eb06A8dFF6fcC7,100,0.0007%,2,,,,,,,,,,,,,,,,
0xEaD1EEE7F6a686764B4f62a13d48df2D46DBb7F0,100,0.0007%,2,,,,,,,,,,,,,,,,
0xeaf2Ee9aF51E62b48AAf2d2fb121B75833190b68,100,0.0007%,2,,,,,,,,,,,,,,,,
0xeB2192844b16D816365ef0d4cB356954e5b7F103,100,0.0007%,2,,,,,,,,,,,,,,,,
0xEBEF399012B538Dfb1F5e6eB72AbcA929e325443,100,0.0007%,2,,,,,,,,,,,,,,,,
0xeC29F211eDCBA8e2A93CD96dFA9678A6E8d4f14d,100,0.0007%,2,,,,,,,,,,,,,,,,
0xeCeaE22D1e85d3d0e0aC03893CF3426d2CF2D433,100,0.0007%,2,,,,,,,,,,,,,,,,
0xEd0B92714f6A6f9aB45eA350A3bCE3f911F0118b,100,0.0007%,2,,,,,,,,,,,,,,,,
0xeD582c7a0d8d983D51848043EB178E49c73fEff2,100,0.0007%,2,,,,,,,,,,,,,,,,
0xeD92646C64CB1fC15890d8EE5b07924b49d3AC52,100,0.0007%,2,,,,,,,,,,,,,,,,
0xedC17B5B58bB98e89336060045097bc8901e9E47,100,0.0007%,2,,,,,,,,,,,,,,,,
0xEddceBcafeC96CaD18c9dCA7715032D235b92871,100,0.0007%,2,,,,,,,,,,,,,,,,
0xeeC5D3A7d137978b069DF8d0765DC86140B7F244,100,0.0007%,2,,,,,,,,,,,,,,,,
0xEFcb1cF922126c7e8C68e92257033f30a9cf864A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xEFD28EF6A78CC4EE89F17A57A200856b29e4638E,100,0.0007%,2,,,,,,,,,,,,,,,,
0xEfF41E6C021C62d556D5645E20f2599E916f6b94,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf002cB8c9C306c912D0B2Cd5B8F9815E64517Ee1,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF04dd322Acb7519fBD5394477b0680AdFA0a0906,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF0783E90213c45265e22A3aa15dc173544FE882D,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF2392F5d362D46Fdeb07De3a3B3966C9F759164B,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF2502dA1f67f48aDe702c60000de52148d36Db84,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF348363B499B587359c677939f4530FB9E747581,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF547cC38bb55E2CACF5b2Aad4D693Eee7098735A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf55a7c68b639a50DeFdf5e1f08833d603989D387,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf5830CeEC4dA0F17A1d92AA0C409aE615A46e29f,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF5aaBE35417E5b344EBD51395400d05F9C26A2ad,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF6b98145163F61b97BcD664B29bb1A53F226Cb75,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf6EA84F3502c324a845bbF59B01A35C24A873f6E,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf7146F7cd0911AA668c6c551A84D26d234262809,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF732cE6fC2e24fffBc4bC6fE028C71Cfc02BA854,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf7e1fd41Fcc15f15d4B65D36b76ce0EA0d43249D,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF80b6b049A45c2082382eB4A47652a0A7E84b474,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF81A31C07aC515f2b0c5F3126182bEf18d86180e,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF8696CF964CEc537D8fd6bcfE8D367B335E6cB8a,100,0.0007%,2,,,,,,,,,,,,,,,,
0xF8998910270F3Ab2a3DE2482f5557Cc6ECd98608,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf9375533Dd61CAaF80d613C8412Fa34cDB6fE050,100,0.0007%,2,,,,,,,,,,,,,,,,
0xf95EcE4E7D33c4066b5E2d3F3Bb8f018C002b194,100,0.0007%,2,,,,,,,,,,,,,,,,
0xfa81ebCB5b04733D918380bC40f9Ffd640B862Ef,100,0.0007%,2,,,,,,,,,,,,,,,,
0xfa862d096Ed8e56CA79f2eb33bec49f7C363C698,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFaae6F15873FA9C06eB9d6DfF374a6863fb31DDA,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFAbf21F231d1c32A39d24beE391b937d2F9e966E,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFaDb38C7777b262e298d7237f1Ab0F8c05ea0EC8,100,0.0007%,2,,,,,,,,,,,,,,,,
0xfADb6A1A9DC1FB840b72Df8fa5E159B442dF630A,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFB3f5502F569852a9051Da0f5E0Cc03F22263b06,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFbdfFd01E0E17339E9924a84629c790E48566E28,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFC572F3B5925faCc8d24A42fFEE2F87E7d9A0c28,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFc846Cbd69C05FE98b1B99aEd1aaC4Bb6Ca2eCdC,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFD7Df5e38Ce62825e2eA28f2B5C48879E550cf16,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFDfb96DbE214C2a22766DBe91e467421D61C22Ce,100,0.0007%,2,,,,,,,,,,,,,,,,
0xfeFEBE4aEa6C862D70d78f834b555EFaFA84EB8F,100,0.0007%,2,,,,,,,,,,,,,,,,
0xfF1963c09C9e5B927fB416ed966E9a188D760282,100,0.0007%,2,,,,,,,,,,,,,,,,
0xFFd1a241100eb38ADc9e4133334f59687FFFC1f3,100,0.0007%,2,,,,,,,,,,,,,,,,
0x4AF92A9c08176771a5Af0936671104FECE4cCBAB,90,0.0006%,2,,,,,,,,,,,,,,,,
0x00D9f19e0c55566DC1E469A4c3Fc694A9A70159a,80,0.0006%,2,,,,,,,,,,,,,,,,
0x12E72c4C3147D79704dFB4A5dD3B9d6cD5b8b1D0,80,0.0006%,2,,,,,,,,,,,,,,,,
0x5918493C2d37593A9d1BE6b79df886756e515062,80,0.0006%,2,,,,,,,,,,,,,,,,
0x80148b3c2aF73622B7694837b4458455afEd89fF,80,0.0006%,2,,,,,,,,,,,,,,,,
0x83bA12194048f9aBcA88673De72044f403146788,80,0.0006%,2,,,,,,,,,,,,,,,,
0x88AFa63db767F86C70364A75B114F43a12b492B0,80,0.0006%,2,,,,,,,,,,,,,,,,
0x8fEd23Ea2ae7629988685517Da4367716bE3d50c,80,0.0006%,2,,,,,,,,,,,,,,,,
0x973F02B4381Bb682AC223869F01A8538B3754A7B,80,0.0006%,2,,,,,,,,,,,,,,,,
0xd5990A6E87370aa1a1A49b1C0F7406C628C6883a,80,0.0006%,2,,,,,,,,,,,,,,,,
0xD5A7A19C0f577683383A80f40F2f10C99c43a3d4,80,0.0006%,2,,,,,,,,,,,,,,,,
0xd8864cEbDD1a2A1C1A2735A056976eC41a54259A,80,0.0006%,2,,,,,,,,,,,,,,,,
0xf4e36Dc5Ef0C20A65Ac73e5764DBD90D3c43a534,80,0.0006%,2,,,,,,,,,,,,,,,,
0x3CdBAC8C62cE3345553b0047301A8873dDa7d832,40,0.0003%,1,,,,,,,,,,,,,,,,
0x9e8e48bC5CcEF71d6E2612Bff902DCa875b78f2b,37,0.0003%,1,,,,,,,,,,,,,,,,
0x27B0D630CfB57d21bD5Be726D4f416D6ce65ac59,20,0.0001%,0,,,,,,,,,,,,,,,,
0x2Bd0f38DBECa3f05d002997B4BD47394e1Cb3efA,20,0.0001%,0,,,,,,,,,,,,,,,,
0x7c1FC7bd5fB776c0bC33d789C3CC1a951306F9F6,20,0.0001%,0,,,,,,,,,,,,,,,,
0xaC1A4767d3C08F1D9A2DD79F2c8143C13CEC954b,20,0.0001%,0,,,,,,,,,,,,,,,,
0xB7E0649447D44096b17A2677EDCADb43186D26B0,20,0.0001%,0,,,,,,,,,,,,,,,,
0xbe0a72B5CEBC5aE583360aa5581C1EFd07353C23,20,0.0001%,0,,,,,,,,,,,,,,,,
0xcb23fB6c7dc3FCAEf6baDF50aAa028Df97E1B124,20,0.0001%,0,,,,,,,,,,,,,,,,
0x59F4ed37e57158fc95B127518AeBCF64A00cd983,19,0.0001%,0,,,,,,,,,,,,,,,,
